No voie,B/T/Q,Type de voie,Voie,idVoie
31.0,,RUE,LAGREOU,12349_V
7.0,,ALL,EL CANO,12350_V
56.0,,RUE,MAUBEC,12351_V
16.0,,AV,JAULERRY,12352_V
26.0,,AV,DE MOUNEDE,12353_V
5.0,B,RUE,HARISPE,12354_V
8.0,,ALL,LEON DONGAITZ,12355_V
3.0,,IMP,UHARTIA,12356_V
20.0,,AV,JOSEPH PINATEL,12357_V
9001.0,,RES,VICTORIA SURF,12358_V
833.0,,,QUARTIER URCURAY,12359_V
37.0,,AV,D ESPAGNE,12360_V
27.0,,RUE,BOURGNEUF,12361_V
2.0,,RTE,D ARNEGUY,12362_V
65.0,,AV,DE BIARRITZ,12363_V
18.0,,RTE,DE MAIGNON,12364_V
2.0,,AV,CHARLES DE GAULLE,12365_V
2.0,,RUE,LABOURDETTE,12366_V
21.0,,RUE,DE SAINTE BARBE,12367_V
24.0,,AV,DE CHANTACO,12368_V
12.0,,RUE,DES PINS,12369_V
5.0,,AV,JAUREGUIBERRY,12370_V
4.0,,RUE,DES ROCHERS,12371_V
13.0,,AV,BESQUES,12372_V
60.0,,RUE,DU CASINO,12373_V
9001.0,,RES,RIVES DE L ADOUR,12374_V
33.0,,RUE,DE LA RAILLERE,12375_V
16.0,,RUE,LEON DALLOZ,12376_V
14.0,,RUE,CORPS FRANC POMMIES,12377_V
13.0,,AV,AVENUE DES THERMES,12378_V
18.0,,RTE,DE PIERREFITTE,12379_V
9.0,,RUE,FRANCOIS MOUSIS,12380_V
14.0,,RTE,DE LANCON,12381_V
5016.0,,,LE VILLAGE,12382_V
305.0,,CHE,DE L ARTIGOU,12383_V
4.0,,IMP,DU PONT DE GERDE,12384_V
83.0,B,RUE,KLEBER PROLONGEE,12385_V
2.0,T,RUE,DE CRONSTADT,12386_V
1.0,C,RUE,DUPONT,12387_V
1.0,,RUE,DE VERDUN,12388_V
8.0,,PL,DU 12EME RI,12389_V
12.0,,RTE,DE LABATSUS,12390_V
14.0,A,RUE,DU STADE,12391_V
33.0,B,CHE,LANNEDARRE,12392_V
12.0,,RUE,LAGARRIGUE,12393_V
9001.0,,RES,CORISANDE,12394_V
37.0,,RUE,FRANCOIS MARQUES,12395_V
5411.0,,,LE PLA D ADET,12396_V
28.0,,PL,DU MARCHE BRAUHAUBAN,12397_V
15.0,,CAMI,DETHS AOUSETS,12398_V
4.0,,RUE,DE LA VICTOIRE,12399_V
20.0,,RUE,LARREY,12400_V
14.0,,RUE,ANDRE BREYER,12401_V
36.0,,RUE,DE PAU,12402_V
3.0,,RUE,LEVERRE,12403_V
14.0,,RUE,DE LA RAILLERE,12404_V
24.0,,BD,HENRI IV,12405_V
15.0,,PL,CLEMENCEAU,12406_V
4.0,,RUE,DE L AUBERTRON,12407_V
5.0,,RUE,DE LA RAILLERE,12408_V
13.0,B,AV,DU DOCTEUR DOMER,12409_V
6.0,,PL,JEAN JAURES,12410_V
11.0,,AV,DE LA MARNE,12411_V
16.0,,RUE,DE BELFORT,12412_V
4.0,,RUE,SAINT ANTOINE,12413_V
3.0,,RUE,D ETS MARCATS,12414_V
29.0,,RUE,BRAUHAUBAN,12415_V
5464.0,,PL,DU FOIRAIL,12416_V
12.0,,RUE,DE LA REPUBLIQUE,12417_V
2.0,,RUE,VINCENT MIR,12418_V
28.0,,RTE,DE TOULOUSE,12419_V
5057.0,,,CULAS,12420_V
5.0,,RUE,D ETIGNY,12421_V
32.0,,AV,DU DOCTEUR DOMER,12422_V
5136.0,,,MONTAGNE DE BATSEGURE,12423_V
6.0,,RUE,DE L HORLOGE,12424_V
16.0,,AV,DU TOURMALET,12425_V
10.0,,RUE,DE LORRY,12426_V
12.0,,PL,EUGENE CHRISTOPHE,12427_V
15.0,,AV,DE L IMPERATRICE EUGENIE,12428_V
3.0,,RTE,DE VILLENAVE,12429_V
7.0,,PL,PARMENTIER,12430_V
39.0,,RUE,DE LA GROTTE,12431_V
39.0,,AV,BERTRAND BARERE,12432_V
33.0,,CHE,DE LA SENDERE,12433_V
10.0,,RUE,LEON POUEY,12434_V
5.0,,QUAI,ESTEVENET,12435_V
10.0,,RUE,DESPOURRINS,12436_V
26.0,,RUE,RAMOND,12437_V
14.0,,RUE,GEORGES CLEMENCEAU,12438_V
42.0,,AV,DES PYRENEES,12439_V
19.0,,RUE,DE BELFORT,12440_V
5020.0,A,,CULAS,12441_V
5457.0,,,ESTIOUERE,12442_V
27.0,,RUE,EMILE PEREIRE,12443_V
6.0,,BD,LATAPIE FLURIN,12444_V
10.0,,AV,MARANSIN,12445_V
62.0,,RUE,ANDRE FOURCADE,12446_V
5141.0,,,BOUZIGUES,12447_V
30.0,,BD,DU MARTINET,12448_V
1.0,,RUE,NORMANDE,12449_V
8.0,,PL,DES PYRENEES,12450_V
10.0,,RUE,DE LA PISCINE,12451_V
9001.0,,RES,LE CATALUNYA,12452_V
23.0,,AV,PAUL REIG,12453_V
1.0,B,RUE,DE CERDAGNE,12454_V
9001.0,,RES,LE PETIT BOIS,12455_V
9001.0,,RES,LE CASTELLOU,12456_V
9005.0,,RES,PORT AU PRINCE,12457_V
9019.0,,RES,LE HAMEAU DU PAR,12458_V
1.0,,RUE,DES HIRONDELLES,12459_V
30.0,,RUE,DE TAULIS,12460_V
9001.0,,RES,LES CYCLADES,12461_V
2.0,,RUE,D OMS,12462_V
70.0,,AV,MARCELIN ALBERT,12463_V
3.0,,RUE,DES OLIVIERS,12464_V
9001.0,,RES,LES CABESTANS II,12465_V
9001.0,,RES,LA POINTE VERMEILLE,12466_V
10.0,,ALL,DU LEVANT,12467_V
34.0,,BD,HIPPOLYTE TIXADOR,12468_V
6.0,,RUE,METEZEAU,12469_V
300.0,,AV,CHARLES DEPERET,12470_V
13.0,,RUE,JOSEPH LOUIS DUC,12471_V
,,AV,FREDERIC MISTRAL,12472_V
9.0,,QUAI,NOBEL,12473_V
69.0,,BD,CASSANYES,12474_V
121.0,,AV,DE PRADES,12475_V
2.0,,RPT,CARLO SCHMID,12476_V
9001.0,,RES,LES MARINES III,12477_V
9002.0,,RES,PORT DES SABLES,12478_V
9003.0,,RES,LES RESIDENCES DE LA PLAGE,12479_V
30.0,B,IMP,GRANDE LA REAL,12480_V
,,ALL,DU CANIGOU,12481_V
1.0,,RUE,JOUY D ARNAUD,12482_V
14.0,,CAMI,DELS HORTS,12483_V
9001.0,,RES,LE CARAVELLE,12484_V
15.0,,QUAI,DES MARINES DE PORT CANET,12485_V
13.0,,RUE,MAL FOCH,12486_V
9004.0,,RES,LES MAS DE LA MER,12487_V
5001.0,F,AV,DE PERPIGNAN,12488_V
2.0,,PROM,DE LA COTE RADIEUSE,12489_V
1.0,,IMP,DU PAS D EN FLOUS,12490_V
18.0,,AV,DE PRADES,12491_V
38.0,,,RAMBLA OCCITANIE,12492_V
1.0,,RUE,DUGOMMIER,12493_V
24.0,,BD,DE LA MER,12494_V
34.0,,AV,DES PERVENCHES,12495_V
11.0,,AV,DE LA MEDITERRANEE,12496_V
,,RES,LES MARMOTTES,12497_V
5002.0,F,RUE,DE LA POSTE,12498_V
9026.0,,RES,ANGLES PLEIN SUD,12499_V
3.0,,RUE,DES CEDRES,12500_V
10.0,,RUE,DU COMMERCE,12501_V
25.0,,RUE,CASTELLANE,12502_V
7.0,,RUE,DES QUATRE SAISONS,12503_V
23.0,,AV,DU VIEUX PONT,12504_V
17.0,,BD,BALCON SUD,12505_V
10.0,,RUE,DU PARC,12506_V
13.0,,RUE,DES LILAS,12507_V
25.0,,AV,DU VALLESPIR,12508_V
2.0,,AV,VICTOR HUGO,12509_V
21.0,,RUE,DE LA GUIXERA,12510_V
9999.0,,,LA CLOSE,12511_V
4.0,,IMP,DES OISEAUX,12512_V
9001.0,,,LE REAL,12513_V
21.0,,RUE,DES THERMES,12514_V
495.0,,AV,DU SERRAT DE L OURS,12515_V
22.0,,BD,FRANCOIS ARAGO,12516_V
3.0,,CAMI,DEL CARGOL,12517_V
,,AV,DU GRAND TERMANAL,12518_V
9019.0,,LOT,LES GENEVRIERS,12519_V
22.0,,RUE,DU MAS LION,12520_V
,,RES,LE CLOS DES PINS,12521_V
21.0,,AV,FRANCESC IRLA,12522_V
,,CAE,D AMONT,12523_V
6.0,,AV,DE LA GARE,12524_V
30.0,,RUE,PALAIS GRILLET,12525_V
15.0,,RUE,REY LORAS,12526_V
49.0,,RUE,EUGENE PONS,12527_V
1.0,B,RUE,DE LA LOGE,12528_V
11.0,,RUE,JEANNE - MARIE CELU,12529_V
48.0,,RUE,DE CONDE,12530_V
72.0,,RUE,SAINT PIERRE DE VAISE,12531_V
30.0,,AV,AUGUSTE WISSEL,12532_V
7.0,,LOT,LES GRANDES TERRES,12533_V
15.0,,RUE,ARTAUD,12534_V
8.0,,RUE,DU COMMERCE,12535_V
55.0,,BD,DES CANUTS,12536_V
11.0,,RUE,MARTIN BASSE,12537_V
10.0,,AV,DE MENIVAL,12538_V
69.0,,RUE,DE ST CYR,12539_V
39.0,,RUE,DENFERT ROCHEREAU,12540_V
28.0,,RUE,BURDEAU,12541_V
5.0,,RUE,DU BEAL,12542_V
371.0,,RUE,DU CAPITAINE JULIEN,12543_V
2.0,,PL,DE LA RHODIACETA,12544_V
14.0,,RUE,IMBERT COLOMES,12545_V
105.0,,RTE,DE STRASBOURG,12546_V
9.0,,PAS,PANAMA,12547_V
31.0,,RUE,PROFESSEUR PATEL,12548_V
21.0,,RUE,GAMBETTA,12549_V
19.0,,RUE,DESIREE,12550_V
12.0,,RUE,PELLETIER,12551_V
4.0,,RUE,DU MAIL,12552_V
1.0,,PL,AMPERE,12553_V
92.0,,RUE,DE LA GARE,12554_V
64.0,,RUE,COMMANDANT CHARCOT,12555_V
14.0,,RUE,MARIE HENRIETTE,12556_V
99.0,,MTE,DE LA GRANDE COTE,12557_V
19.0,,QUAI,ROMAIN ROLLAND,12558_V
73.0,,,GRANDE RUE DE SAINT CLAIR,12559_V
13.0,,RUE,DUGAS MONTBEL,12560_V
19.0,,RUE,RIVET,12561_V
38.0,,RUE,ARTAUD,12562_V
31.0,,QUAI,ST VINCENT,12563_V
28.0,,RUE,DE BOURGOGNE,12564_V
3.0,,RUE,D ISLY,12565_V
46.0,,RUE,SGT BLANDAN,12566_V
508.0,,AV,DU HUIT MAI,12567_V
42.0,,RUE,FRANKLIN,12568_V
26.0,,CHE,DE CREPIEUX,12569_V
14.0,,RUE,DENFERT ROCHEREAU,12570_V
9.0,,RUE,FELIX MANGINI,12571_V
19.0,,RUE,DE LA CLAIRE,12572_V
22.0,,RUE,IMBERT COLOMES,12573_V
22.0,,RUE,DE LA FRATERNELLE,12574_V
42.0,,,GRANDE RUE,12575_V
17.0,,CHE,DE PARENTY,12576_V
3.0,,PAS,MAS,12577_V
4.0,,RUE,VAUBECOUR,12578_V
22.0,,RUE,PALAIS GRILLET,12579_V
34.0,,QUAI,SAINT ANTOINE,12580_V
18.0,A,RUE,PAILLERON,12581_V
39.0,,RUE,BURDEAU,12582_V
18.0,,RUE,CHINARD,12583_V
115.0,,ALL,DU 4 AVRIL 1908,12584_V
4.0,,PL,SATHONAY,12585_V
9.0,,RUE,DE ST CYR,12586_V
19.0,,RUE,DU GEN BROSSET,12587_V
137.0,,AV,GENERAL DE GAULLE,12588_V
9.0,,QUAI,PIERRE SCIZE,12589_V
38.0,,RUE,DES REMPARTS D'AINAY,12590_V
10.0,,RUE,LOUIS THEVENET,12591_V
6.0,,RUE,SOEUR BOUVIER,12592_V
10.0,,RUE,DU BOEUF,12593_V
14.0,,QUAI,JEAN MOULIN,12594_V
220.0,,AV,BARTHELEMY BUYER,12595_V
87.0,,BD,DE LA CROIX ROUSSE,12596_V
106.0,,RUE,PIERRE VALDO,12597_V
199.0,,RUE,JOLIOT CURIE,12598_V
10.0,,RUE,TOURRET,12599_V
16.0,,RUE,DE L ANNONCIADE,12600_V
94.0,,RUE,DU BOURBONNAIS,12601_V
7.0,,RUE,TERME,12602_V
31.0,,CRS,D HERBOUVILLE,12603_V
259.0,,RUE,DES ERABLES,12604_V
6.0,,RUE,BONY,12605_V
2.0,,PL,MARCEL BERTONE,12606_V
24.0,,AV,CARNOT,12607_V
1.0,,PL,CROIX PAQUET,12608_V
10.0,,RUE,BOURNES,12609_V
51.0,,CRS,CHARLEMAGNE,12610_V
8.0,,RUE,SEGUIN,12611_V
6.0,,RUE,DU PLAT,12612_V
13.0,,RUE,STE CATHERINE,12613_V
139.0,,RUE,RENE TACHON,12614_V
256.0,,RTE,DU TREVE ORAY,12615_V
39.0,B,RUE,SERGENT MICHEL BERTHET,12616_V
20.0,B,AV,DES MARRONNIERS,12617_V
20.0,,QUAI,PIERRE SCIZE,12618_V
43.0,B,RUE,PASTEUR,12619_V
43.0,,RUE,DES REMPARTS D'AINAY,12620_V
14.0,,CHE,DU VIEUX CREPIEUX,12621_V
35.0,,QUAI,JAYR,12622_V
21.0,,RUE,JUIVERIE,12623_V
66.0,,RUE,SAINT GEORGES,12624_V
10.0,,RUE,JEAN MARIE LECLAIR,12625_V
486.0,,AV,VICTOR HUGO,12626_V
25.0,,BD,DE LA CROIX ROUSSE,12627_V
15.0,,CRS,ROUGET DE LISLE,12628_V
28.0,,RUE,ROUSSY,12629_V
2.0,C,RUE,DUMONT D URVILLE,12630_V
23.0,,CHE,DU CHARROI,12631_V
15.0,,RUE,LONGUE,12632_V
161.0,,BD,DE LA CROIX ROUSSE,12633_V
8.0,,RUE,GENERAL DE SEVE,12634_V
5.0,,RUE,CONSTANTINE,12635_V
7.0,,PL,GEORGE SAND,12636_V
19.0,,RUE,PHILIPPE DE LASSALLE,12637_V
22.0,,QUAI,DE VILLEVERT,12638_V
401.0,,AV,DU HUIT MAI,12639_V
72.0,,RUE,PDT EDOUARD HERRIOT,12640_V
137.0,,RUE,JOLIOT CURIE,12641_V
50.0,,RUE,DU SOUVENIR,12642_V
13.0,,RUE,ROQUETTE,12643_V
3.0,,RUE,BURDEAU,12644_V
18.0,,RUE,DE LA CLAIRE,12645_V
31.0,,RUE,DES GRANGES,12646_V
5.0,,PL,ANTONIN PONCET,12647_V
2.0,,PL,TOBIE ROBATEL,12648_V
24.0,,RUE,DU PLAT,12649_V
110.0,,QUAI,PIERRE SCIZE,12650_V
11.0,,CHE,DU PELLERU,12651_V
3.0,,RUE,JOSEPHIN SOULARY,12652_V
34.0,,QUAI,GAILLETON,12653_V
9.0,,RUE,FERRANDIERE,12654_V
47.0,,RUE,PROFESSEUR PATEL,12655_V
2.0,,PL,AMPERE,12656_V
18.0,,CRS,BAYARD,12657_V
41.0,,RUE,DU MAIL,12658_V
6.0,,PTR,PTE RUE DES FEUILLANTS,12659_V
26.0,,RUE,DE L ARBRE SEC,12660_V
35.0,,RUE,COSTE,12661_V
6.0,,GR,GDE RUE DE VAISE,12662_V
400.0,,CHE,DE LA VOSNE,12663_V
6.0,,RUE,JOSEPHIN SOULARY,12664_V
30.0,,RUE,DE L ARBRE SEC,12665_V
673.0,,CHE,DE LA PLAGE,12666_V
29.0,,AV,DU POINT DU JOUR,12667_V
6.0,,RUE,DE LA REPUBLIQUE,12668_V
49.0,,RUE,TABLES CLAUDIENNES,12669_V
2.0,,RUE,AUDRAN,12670_V
73.0,,RUE,EUGENE PONS,12671_V
22.0,,RUE,JUIVERIE,12672_V
38.0,,RUE,CLAUDE JOSEPH BONNET,12673_V
52.0,,AV,BARTHELEMY BUYER,12674_V
42.0,,AV,GEN LECLERC,12675_V
4.0,,RUE,DE LA BOURSE,12676_V
38.0,,RUE,GEORGES MARTIN WITKOWSKI,12677_V
23.0,,RUE,GILIBERT,12678_V
76.0,,RUE,JACQUARD,12679_V
31.0,,RUE,AUGUSTE COMTE,12680_V
21.0,,RUE,FRANCOIS PEISSEL,12681_V
2.0,,RUE,SAINT JEAN,12682_V
1.0,,AV,AUGUSTE WISSEL,12683_V
14.0,,RUE,D'ENGHIEN,12684_V
29.0,,RUE,ROYET,12685_V
8.0,,PAS,LAVOISIER,12686_V
11.0,,AV,DE L EUROPE,12687_V
20.0,,QUAI,JAYR,12688_V
146.0,,RUE,COMMANDANT CHARCOT,12689_V
15.0,,RUE,DE L ABBE PAPON,12690_V
123.0,,RUE,DU CHATEAU DE LA DUCHERE,12691_V
2694.0,,RTE,DE STRASBOURG,12692_V
18.0,,RUE,CHILDEBERT,12693_V
1.0,,CHE,DU GRILLON,12694_V
12.0,,RUE,BISSARDON,12695_V
40.0,,AV,GABRIEL PERI,12696_V
2.0,,RUE,MOULOUDJI,12697_V
10.0,,RUE,BELLECORDIERE,12698_V
3.0,,MTE,DU GOURGUILLON,12699_V
96.0,,RUE,DU BOURBONNAIS,12700_V
51.0,,RTE,DE GENEVE,12701_V
32.0,,RUE,DU 24 MARS 1852,12702_V
157.0,,RUE,JOLIOT CURIE,12703_V
56.0,,QUAI,PIERRE SCIZE,12704_V
18.0,,RUE,JOSEPHIN SOULARY,12705_V
43.0,,RUE,RENE LEYNAUD,12706_V
27.0,,RUE,DE ST CYR,12707_V
16.0,,RUE,DE ST CYR,12708_V
19.0,,RUE,DE LA GARENNE,12709_V
8.0,,PL,DES TERREAUX,12710_V
38.0,,QUAI,JAYR,12711_V
11.0,,RUE,DU CHARIOT D OR,12712_V
23.0,,BD,DES CASTORS,12713_V
11.0,,RUE,RENE LEYNAUD,12714_V
32.0,,RUE,DU GEN BROSSET,12715_V
2.0,,IMP,DU MONTEILLER,12716_V
43.0,,RUE,EUGENE PONS,12717_V
22.0,,RUE,DU CHARIOT D OR,12718_V
67.0,,RUE,PDT EDOUARD HERRIOT,12719_V
13.0,,RUE,DUMENGE,12720_V
3.0,,RUE,LAURENCIN,12721_V
19.0,,RUE,DU MONT D OR,12722_V
7.0,B,RUE,PIERRE BOURGEOIS,12723_V
4.0,,RUE,PIZAY,12724_V
13.0,,RUE,GROLEE,12725_V
14.0,,RUE,LEMOT,12726_V
78.0,,RUE,JACQUES - LOUIS HENON,12727_V
2.0,,RUE,EMILE DUPORT,12728_V
30.0,,GR,GDE RUE ST RAMBERT,12729_V
33.0,,RUE,DES TUILERIES,12730_V
1.0,A,RUE,JOSEPHIN SOULARY,12731_V
11.0,,RUE,CLOTILDE BIZOLON,12732_V
23.0,,RUE,DES AQUEDUCS,12733_V
8.0,B,RUE,DES AQUEDUCS,12734_V
17.0,,PL,TABAREAU,12735_V
19.0,,RUE,NEYRET,12736_V
16.0,,RUE,PIERRE DUPONT,12737_V
18.0,,RUE,DENFERT ROCHEREAU,12738_V
5.0,,MTE,DU BELVEDERE,12739_V
11.0,,RUE,JEAN MOULIN,12740_V
11.0,,RUE,JEAN MARIE CHARVIEUX,12741_V
15.0,,RUE,BELFORT,12742_V
14.0,B,RUE,MARIETTON,12743_V
4.0,,QUAI,RAMBAUD,12744_V
158.0,,RUE,DU CEDRE,12745_V
29.0,,RUE,DU BON PASTEUR,12746_V
14.0,,QUAI,ANDRE LASSAGNE,12747_V
38.0,,AV,GENERAL DWIGHT EISENHOWER,12748_V
33.0,,RUE,RENE LEYNAUD,12749_V
6.0,,RUE,JANIN,12750_V
7.0,,RUE,BODIN,12751_V
63.0,,BD,DES CANUTS,12752_V
9.0,,RUE,DU GARET,12753_V
13.0,,RUE,DE L ANNONCIADE,12754_V
22.0,,RUE,DENUZIERE,12755_V
10.0,A,RUE,JACQUARD,12756_V
433.0,,RUE,CENTRALE,12757_V
11.0,,RUE,ROYALE,12758_V
2.0,,PL,JULES MASSENET,12759_V
6.0,,RUE,DE CONDE,12760_V
6.0,,PL,COLBERT,12761_V
6.0,,RUE,MASARYK,12762_V
11.0,,RUE,PORT DU TEMPLE,12763_V
1.0,,PL,GEORGE SAND,12764_V
27.0,,RUE,DU BOURBONNAIS,12765_V
2.0,,RUE,MULET,12766_V
33.0,B,RUE,DU 24 MARS 1852,12767_V
1.0,,RUE,PERE LOUIS DE GALARD,12768_V
414.0,,BD,DES CANUTS,12769_V
80.0,,QUAI,JOSEPH GILLET,12770_V
6.0,,MTE,DU VERNAY,12771_V
426.0,,AV,VICTOR HUGO,12772_V
27.0,,CRS,BAYARD,12773_V
86.0,,,GRANDE RUE DE SAINT CLAIR,12774_V
31.0,,AV,DES AVORAUX,12775_V
29.0,,RUE,ROMARIN,12776_V
12.0,,RUE,TAVERNIER,12777_V
9.0,,RUE,CLOTILDE BIZOLON,12778_V
8.0,,RUE,DOMINIQUE PERFETTI,12779_V
8.0,,ALL,DE LA CLE DES CHAMPS,12780_V
9.0,,PL,LT MOREL,12781_V
15.0,,RUE,D IVRY,12782_V
24.0,,RUE,DU SOUVENIR,12783_V
10.0,,RUE,ST POLYCARPE,12784_V
107.0,,QUAI,PIERRE SCIZE,12785_V
55.0,,RUE,FRANKLIN,12786_V
17.0,,RUE,DE LA CHARITE,12787_V
49.0,,AV,BARTHELEMY BUYER,12788_V
36.0,,RUE,LOUIS THEVENET,12789_V
32.0,,RUE,CHAZIERE,12790_V
7.0,,RUE,TRANSVERSALE,12791_V
29.0,,CRS,BAYARD,12792_V
1.0,,CHE,DE LA MENDILLONNE,12793_V
14.0,,RUE,PIERRE BRUNIER,12794_V
28.0,,RUE,DES NOYERS,12795_V
7.0,,RUE,PIERRE DUPONT,12796_V
23.0,,RUE,DE VERDUN,12797_V
23.0,,RUE,THOMASSIN,12798_V
44.0,,RUE,DE LA GRANGE,12799_V
16.0,,RUE,ST POLYCARPE,12800_V
4.0,,PL,GENSOUL,12801_V
22.0,,QUAI,ST VINCENT,12802_V
67.0,,RUE,DE ST CYR,12803_V
20.0,,RUE,DES FOSSES DE TRION,12804_V
122.0,B,RUE,COMMANDANT CHARCOT,12805_V
3.0,,RUE,CLAUDIUS MOIROUX,12806_V
23.0,,RUE,DU BON PASTEUR,12807_V
26.0,,MTE,DES EPIES,12808_V
35.0,,RUE,PAUL CHENAVARD,12809_V
19.0,,RUE,DES AQUEDUCS,12810_V
42.0,,RUE,DU BOURBONNAIS,12811_V
15.0,,QUAI,JOSEPH GILLET,12812_V
7.0,,RUE,DE LA CHAPELLE,12813_V
18.0,,RUE,ROGER SALENGRO,12814_V
23.0,,QUAI,JOSEPH GILLET,12815_V
122.0,,AV,DU 25E RGT TIR SENEGALAIS,12816_V
89.0,,QUAI,PIERRE SCIZE,12817_V
17.0,,RUE,RICHAN,12818_V
86.0,,,GDE RUE DE LA CROIX ROUSSE,12819_V
34.0,,RUE,BURDEAU,12820_V
10.0,,RUE,DU PAVILLON,12821_V
11.0,,QUAI,ROMAIN ROLLAND,12822_V
10.0,,RUE,DE LA BARRE,12823_V
43.0,,RUE,PIERRE DUPONT,12824_V
1.0,,PL,ABBE PIERRE,12825_V
13.0,B,RUE,ROYET,12826_V
3.0,,,GRANDE RUE DE SAINT CLAIR,12827_V
14.0,,RUE,DES FARGES,12828_V
826.0,,RUE,DE LA REPUBLIQUE,12829_V
12.0,,CRS,D HERBOUVILLE,12830_V
70.0,,RUE,SAINT GEORGES,12831_V
33.0,,CRS,D HERBOUVILLE,12832_V
19.0,,RUE,SGT BLANDAN,12833_V
26.0,,RUE,GEORGES MARTIN WITKOWSKI,12834_V
23.0,,RUE,DU BOURBONNAIS,12835_V
28.0,,RUE,DE CONDE,12836_V
32.0,,RUE,CHAZAY,12837_V
29.0,,RUE,PROFESSEUR PATEL,12838_V
30.0,,RUE,ROUSSY,12839_V
28.0,,RTE,DE ST TRIVIER,12840_V
42.0,,RUE,JACQUARD,12841_V
42.0,,CRS,ARISTIDE BRIAND,12842_V
11.0,,RUE,DE LA FAVORITE,12843_V
6.0,,AV,CARNOT,12844_V
46.0,B,RUE,HENRI GORJUS,12845_V
17.0,B,CRS,D HERBOUVILLE,12846_V
21.0,,LOT,LES GRANDES TERRES,12847_V
33.0,,RUE,PROFESSEUR PATEL,12848_V
15.0,,RUE,SMITH,12849_V
37.0,,RUE,DENUZIERE,12850_V
7.0,,QUAI,DES ETROITS,12851_V
26.0,,QUAI,PAUL SEDALLIAN,12852_V
14.0,,RUE,DES CAPUCINS,12853_V
7.0,,RUE,GEORGES MARTIN WITKOWSKI,12854_V
13.0,,RUE,DE L ABBE PAPON,12855_V
53.0,,MTE,DE LA BOUCLE,12856_V
15.0,,AV,AUGUSTE WISSEL,12857_V
2.0,,RUE,LEFEBVRE,12858_V
18.0,,CHE,DE PORT MASSON,12859_V
1.0,,PL,EUGENE WERNERT,12860_V
27.0,,RUE,ANTOINE DELANDINE,12861_V
4.0,,RUE,FERRACHAT,12862_V
8.0,,RUE,DES AQUEDUCS,12863_V
5.0,,RUE,DE JERICHO,12864_V
545.0,,CHE,DE LA VOSNE,12865_V
3.0,,QUAI,JOSEPH GILLET,12866_V
3.0,,RUE,ROMARIN,12867_V
12.0,,RUE,OZANAM,12868_V
12.0,,RUE,JEANNE - MARIE CELU,12869_V
2.0,,SQ,MAURICE RAVEL,12870_V
122.0,,RUE,COSTE,12871_V
32.0,,RUE,HENRI GORJUS,12872_V
25.0,Q,RUE,DE NUITS,12873_V
22.0,,RUE,BELFORT,12874_V
3.0,,RUE,CHILDEBERT,12875_V
37.0,,RUE,DU 8 MAI 1945,12876_V
7.0,,RUE,DESIREE,12877_V
34.0,,RUE,TABLES CLAUDIENNES,12878_V
30.0,,QUAI,ST VINCENT,12879_V
69.0,,RUE,HENRI GORJUS,12880_V
449.0,,CHE,DE WETTE FAYS,12881_V
5.0,,RUE,DES MARINIERS,12882_V
15.0,,RUE,MARIETTON,12883_V
14.0,,RUE,CHARLES PORCHER,12884_V
26.0,B,RUE,HENRI GORJUS,12885_V
6.0,,RUE,FRANCOIS DAUPHIN,12886_V
37.0,,RUE,PROFESSEUR PATEL,12887_V
13.0,,RUE,LAURENCIN,12888_V
9.0,,CHE,DE PLAIN VALLON,12889_V
4.0,,RUE,ROYALE,12890_V
29.0,,RUE,DE LA CHARITE,12891_V
14.0,,RUE,ROGER SALENGRO,12892_V
31.0,,CRS,ARISTIDE BRIAND,12893_V
6.0,,RUE,DE CASTRIES,12894_V
15.0,,QUAI,JEAN MOULIN,12895_V
14.0,,RUE,DES NOYERS,12896_V
135.0,,,GRANDE RUE DE SAINT CLAIR,12897_V
81.0,,ALL,DU 4 AVRIL 1908,12898_V
40.0,,QUAI,PIERRE SCIZE,12899_V
6.0,,RUE,GASPARIN,12900_V
4.0,,RUE,DES AUGUSTINS,12901_V
3.0,,RUE,ANDRE JANIER,12902_V
33.0,A,RUE,DU 24 MARS 1852,12903_V
122.0,,RUE,DU CHATEAU DE LA DUCHERE,12904_V
6.0,,RUE,DE LA CORNICHE,12905_V
36.0,,RUE,PASTEUR,12906_V
2.0,,RUE,DE THOU,12907_V
15.0,,RUE,VICTOR HUGO,12908_V
48.0,,RUE,VICTOR HUGO,12909_V
9.0,,ALL,DE LA CHARDONNIERE,12910_V
259.0,B,RUE,DES ERABLES,12911_V
6.0,,PL,DES JACOBINS,12912_V
114.0,,RTE,DE STRASBOURG,12913_V
16.0,,RUE,CONSTANTINE,12914_V
13.0,,RUE,DU BON PASTEUR,12915_V
23.0,,MTE,DE L OBSERVANCE,12916_V
3.0,,AV,GEN LECLERC,12917_V
206.0,,RUE,DE ST CYR,12918_V
19.0,,RUE,HENRI GORJUS,12919_V
4.0,,RUE,MARTIN BASSE,12920_V
16.0,,RUE,CHARLES PORCHER,12921_V
20.0,,RUE,JUIVERIE,12922_V
15.0,,RUE,MASARYK,12923_V
39.0,,RUE,SAINT PIERRE DE VAISE,12924_V
9.0,,RUE,PIERRE BLANC,12925_V
26.0,,CRS,BAYARD,12926_V
8.0,,RUE,DES MARRONNIERS,12927_V
30.0,,RUE,TUPIN,12928_V
1.0,,CRS,ARISTIDE BRIAND,12929_V
1.0,,ALL,DE VALOMBRE,12930_V
24.0,,AV,BURDEAU,12931_V
